ICAOCode, AirportName,Altitude,City,Country,IATACode,LatitudeDecimalDegrees,LatitudeDegrees,LatitudeDirection,LatitudeMinutes,LatitudeSeconds,LongitudeDecimalDegrees,LongitudeDegrees,LongitudeDirection,LongitudeMinutes,LongitudeSeconds
WASS,JEFMAN,4.0,SORONG,INDONESIA,SOQ,-0.9259999999999999,0.0,S,55.0,33.0,131.12,131.0,E,7.0,12.0
WAST,,0.0,TEMINABUAN,INDONESIA,TXM,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WASW,,0.0,WASIOR,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WBAK,,0.0,ANDUKI/SERIA,BRUNEI,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WBGB,BINTULU,2.0,BINTULU,MALAYSIA,BTU,3.1719999999999997,3.0,N,10.0,20.0,113.044,113.0,E,2.0,40.0
WBGC,,0.0,BELAGA,MALAYSIA,BLG,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WBGD,,0.0,LONG SEMADO,MALAYSIA,LSM,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WBGE,,0.0,LONG GENG,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WBGF,,0.0,LONGLELLANG,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WBGG,KUCHING INTERNATIONAL,28.0,KUCHING,MALAYSIA,KCH,1.485,1.0,N,29.0,5.0,110.346,110.0,E,20.0,47.0
WBGI,,0.0,LONG SERIDAN,INDONESIA,ODN,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WBGJ,,0.0,LIMBANG,MALAYSIA,LMN,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WBGK,,0.0,MUKAH,MALAYSIA,MKM,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WBGL,,0.0,LONG AKAH,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WBGM,MARUDI,32.0,MARUDI,MALAYSIA,MUR,4.178,4.0,N,10.0,41.0,114.331,114.0,E,19.0,53.0
WBGN,,0.0,SEMATAN,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WBGO,,0.0,BAKELALAN,MALAYSIA,BKM,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WBGP,,0.0,KAPIT,MALAYSIA,KPI,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WBGR,MIRI,17.0,MIRI,MALAYSIA,MYY,4.325,4.0,N,19.0,30.0,113.988,113.0,E,59.0,18.0
WBGS,SIBU,36.0,SIBU,MALAYSIA,SBW,2.2640000000000002,2.0,N,15.0,50.0,111.98299999999999,111.0,E,58.0,58.0
WBGU,,0.0,LONSUKANG,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WBGW,,0.0,LAWAS,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WBGY,,0.0,SIMANGGANG,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WBGZ,,0.0,BARIO,MALAYSIA,BBN,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WBKA,,0.0,SANDAKAN,MALAYSIA,SDK,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WBKD,LAHAD DATU,14.0,LAHAD DATU,MALAYSIA,LDU,5.032,5.0,N,1.0,56.0,118.324,118.0,E,19.0,26.0
WBKG,,0.0,KENINGAU,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WBKK,KOTA KINABALU INTERNATIONAL,4.0,KOTA KINABALU,MALAYSIA,BKI,5.937,5.0,N,56.0,14.0,116.051,116.0,E,3.0,4.0
WBKL,LABUAN,31.0,LABUAN,MALAYSIA,LBU,5.301,5.0,N,18.0,2.0,115.25,115.0,E,15.0,0.0
WBKP,,0.0,PAMOL,MALAYSIA,PAY,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WBKR,,0.0,RANAU,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WBKT,,0.0,KUDAT,MALAYSIA,KUD,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WBKW,TAWAU,18.0,TAWAU,MALAYSIA,TWU,4.313,4.0,N,18.0,48.0,118.12200000000001,118.0,E,7.0,19.0
WBSB,BRUNEI INTERNATIONAL,23.0,BRUNEI,BRUNEI,BWN,4.946000000000001,4.0,N,56.0,44.0,114.928,114.0,E,55.0,40.0
WIAA,MAIMUN SALEH,111.0,SABANG,INDONESIA,SBG,5.874,5.0,N,52.0,26.0,95.339,95.0,E,20.0,22.0
WIAB,,0.0,BANDA ACEH,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIAG,,0.0,MENGGALA,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIAJ,,0.0,SEMPLAK,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIAK,,0.0,MARGAHAYU,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIAM,CIBEUREUM,350.0,TASIKMALAYA,INDONESIA,,-7.346,7.0,S,20.0,44.0,108.24600000000001,108.0,E,14.0,47.0
WIAP,,0.0,BANYUMAS,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIAR,ISWAHYUDI,111.0,MADIUN,INDONESIA,,-7.6160000000000005,7.0,S,36.0,57.0,111.434,111.0,E,26.0,2.0
WIAS,ABDUL RACHMAN SALEH,527.0,MALANG,INDONESIA,MLG,-7.926,7.0,S,55.0,34.0,112.714,112.0,E,42.0,50.0
WIBB,SULTAN SYARIF KASIM II,32.0,PEKANBARU,INDONESIA,PKU,0.461,0.0,N,27.0,40.0,101.444,101.0,E,26.0,40.0
WIBD,PINANG KAMPAI,17.0,DUMAI,INDONESIA,DUM,1.609,1.0,N,36.0,33.0,101.43299999999999,101.0,E,26.0,0.0
WIBP,,0.0,SEMILINANG,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIBR,,0.0,SIPORA,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIBS,,0.0,BENGKALIS,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIBT,,0.0,TANJUNG BATI,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIIA,BUDIARTO,47.0,TANGERANG,INDONESIA,,-6.292999999999999,6.0,S,17.0,35.0,106.57,106.0,E,34.0,11.0
WIIB,HUSEIN SASTRANEGARA,741.0,BANDUNG,INDONESIA,BDO,-6.901,6.0,S,54.0,2.0,107.57600000000001,107.0,E,34.0,34.0
WIIC,PENGGUNG,28.0,CIREBON,INDONESIA,CBN,-6.756,6.0,S,45.0,21.0,108.539,108.0,E,32.0,22.0
WIID,,0.0,JAKARTA,INDONESIA,JAK,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIIG,,0.0,JAKARTA,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIIH,HALIM PERDANAKUSUMA INTERNATIONAL,30.0,JAKARTA,INDONESIA,HLP,-6.266,6.0,S,15.0,59.0,106.891,106.0,E,53.0,28.0
WIII,SOEKARNO HATTA INTERNATIONAL,11.0,JAKARTA,INDONESIA,CGK,-6.126,6.0,S,7.0,32.0,106.656,106.0,E,39.0,21.0
WIIJ,ADI SUTJIPTO,107.0,YOGYAKARTA,INDONESIA,JOG,-7.787999999999999,7.0,S,47.0,17.0,110.432,110.0,E,25.0,55.0
WIIK,,0.0,KALIJATI,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIIL,TUNGGUL WULUNG,22.0,CILACAP,INDONESIA,CXP,-7.645,7.0,S,38.0,42.0,109.03399999999999,109.0,E,2.0,2.0
WIIP,PONDOK CABE,61.0,JAKARTA,INDONESIA,PCB,-6.337000000000001,6.0,S,20.0,13.0,106.764,106.0,E,45.0,52.0
WIIR,,0.0,PELABUHAN RATU,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIIS,ACHMAD YANI,4.0,SEMARANG,INDONESIA,SRG,-6.973,6.0,S,58.0,23.0,110.375,110.0,E,22.0,31.0
WIIT,RADIN INTEN II,86.0,TANJUNG KARANG,INDONESIA,,-5.242000000000001,5.0,S,14.0,32.0,105.179,105.0,E,10.0,44.0
WIKB,HANG NADIM,39.0,BATAM,INDONESIA,BTH,1.121,1.0,N,7.0,15.0,104.119,104.0,E,7.0,7.0
WIKD,H AS HANANDJOEDDIN,50.0,TANJUNG PANDAN,INDONESIA,TJQ,-2.7460000000000004,2.0,S,44.0,44.0,107.755,107.0,E,45.0,17.0
WIKK,DEPATI AMIR,33.0,PANGKAL PINANG,INDONESIA,PGK,-2.1630000000000003,2.0,S,9.0,46.0,106.139,106.0,E,8.0,21.0
WIKN,KIJANG,18.0,TANJUNG PINANG,INDONESIA,TNJ,0.922,0.0,N,55.0,21.0,104.53200000000001,104.0,E,31.0,56.0
WIKS,DABO,29.0,SINGKEP,INDONESIA,SIQ,-0.479,0.0,S,28.0,45.0,104.579,104.0,E,34.0,45.0
WIMA,,0.0,LABUHAN BILIK,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIMB,BINAKA,7.0,GUNUNG SITOLI,INDONESIA,GNS,1.166,1.0,N,9.0,59.0,97.70299999999999,97.0,E,42.0,10.0
WIME,AEK GODANG,29.0,PADANG SIDEMPUAN,INDONESIA,,1.399,1.0,N,23.0,57.0,99.432,99.0,E,25.0,55.0
WIMG,TABING,3.0,PADANG,INDONESIA,PDG,-0.8759999999999999,0.0,S,52.0,34.0,100.352,100.0,E,21.0,9.0
WIMK,,0.0,KISARAN,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIML,,0.0,KISARAN,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIMM,POLONIA,28.0,MEDAN,INDONESIA,MES,3.5580000000000003,3.0,N,33.0,29.0,98.67200000000001,98.0,E,40.0,18.0
WIMP,,0.0,PRAPAT,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIMR,,0.0,PEMATANG SIANTAR,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIMS,PINANG SORE,11.0,SIBOLGA,INDONESIA,,1.555,1.0,N,33.0,17.0,98.89,98.0,E,53.0,25.0
WIMT,,0.0,TEBING TINGGI,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIOB,,0.0,BENGKAYANG,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIOG,NANGA PINOH I,37.0,NANGAPINOH,INDONESIA,,-0.349,0.0,S,20.0,55.0,111.74799999999999,111.0,E,44.0,51.0
WIOH,,0.0,PALOH,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIOI,,0.0,SINGKAWANG II,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIOK,RAHADI USMAN,15.0,KETAPANG,INDONESIA,KTG,-1.8159999999999998,1.0,S,48.0,59.0,109.963,109.0,E,57.0,48.0
WION,RANAI,3.0,NATUNA,INDONESIA,,3.909,3.0,N,54.0,31.0,108.38799999999999,108.0,E,23.0,16.0
WIOO,SUPADIO,4.0,PONTIANAK,INDONESIA,PNK,-0.151,0.0,S,9.0,2.0,109.404,109.0,E,24.0,14.0
WIOP,PANGSUMA,91.0,PUTUSIBAU,INDONESIA,,0.836,0.0,N,50.0,9.0,112.936,112.0,E,56.0,8.0
WIOS,SUSILO,30.0,SINTANG,INDONESIA,SQC,0.064,0.0,N,3.0,49.0,111.475,111.0,E,28.0,29.0
WIPA,SULTAN THAHA,25.0,JAMBI,INDONESIA,DJB,-1.6380000000000001,1.0,S,38.0,16.0,103.64399999999999,103.0,E,38.0,39.0
WIPC,,0.0,RIMBO BUJANG,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIPE,,0.0,TANJUNG ENIM,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIPF,,0.0,KUALA TUNGKAL,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIPH,,0.0,SUNGAI PENUH,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIPI,,0.0,BUNGO TEBO,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIPJ,,0.0,JAMBI,INDONESIA,DJB,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIPL,PADANG KEMILING,16.0,BENGKULU,INDONESIA,BKS,-3.864,3.0,S,51.0,50.0,102.34100000000001,102.0,E,20.0,27.0
WIPP,SULTAN MAHMUD BADARUDDIN II,12.0,PALEMBANG,INDONESIA,PLM,-2.898,2.0,S,53.0,52.0,104.70100000000001,104.0,E,42.0,4.0
WIPQ,PENDOPO,57.0,PENDORO,INDONESIA,,-3.286,3.0,S,17.0,9.0,103.87899999999999,103.0,E,52.0,46.0
WIPR,JAPURA,19.0,RENGAT,INDONESIA,RGT,-0.353,0.0,S,21.0,10.0,102.335,102.0,E,20.0,5.0
WIPU,MUKO MUKO,5.0,MUKO MUKO,INDONESIA,,-2.542,2.0,S,32.0,32.0,101.088,101.0,E,5.0,18.0
WIPV,,0.0,KELUANG,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WIPY,,0.0,BENTAYAN,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WITA,,0.0,TAPAK TUAN,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WITC,,0.0,MEULABOH,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WITG,,0.0,SINABANG,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WITL,LHOK SUKON,9.0,LHOK SUKON,INDONESIA,,5.069,5.0,N,4.0,10.0,97.259,97.0,E,15.0,33.0
WITM,MALIKUS SALEH,28.0,WHOK SEUMAWE,INDONESIA,,5.227,5.0,N,13.0,36.0,96.95,96.0,E,57.0,1.0
WITS,,0.0,SEUMAYAM,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WITT,SULTAN ISKANDARMUDA,20.0,BANDA ACEH,INDONESIA,BTJ,5.523,5.0,N,31.0,24.0,95.42,95.0,E,25.0,13.0
WMAA,,0.0,BAHAU,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WMAB,,0.0,BATU PAHAT,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WMAC,,0.0,BENTA,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WMAD,,0.0,BENTONG,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WMAE,,0.0,BIDOR,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WMAG,,0.0,DUNGUN,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WMAH,,0.0,GRIK,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WMAJ,,0.0,JENDARATA,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WMAL,,0.0,KUALA KRAI,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WMAM,,0.0,LANGKAWI,MALAYSIA,LGK,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WMAN,,0.0,SUNGAI TIANG,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WMAO,,0.0,KONG KONG,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WMAP,KLUANG,46.0,KLUANG,MALAYSIA,,2.041,2.0,N,2.0,29.0,103.307,103.0,E,18.0,26.0
WMAQ,,0.0,LABIS,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WMAU,,0.0,MERSING,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WMAV,,0.0,MUAR,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WMAZ,,0.0,SEGAMAT,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WMBA,,0.0,SITIAWAN,MALAYSIA,SWY,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WMBB,,0.0,SUNGEI PATANI,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WMBE,,0.0,TEMERLOH,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WMBF,,0.0,ULU BERNAM,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WMBH,,0.0,KROH,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WMBI,,0.0,TAIPING,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WMBJ,,0.0,JUGRA,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WMBT,PULAU TIOMAN,5.0,PULAU PIOMAN,MALAYSIA,,2.818,2.0,N,49.0,5.0,104.16,104.0,E,9.0,36.0
WMKA,SULTAN ABDUL HALIM,5.0,ALOR SETAR,MALAYSIA,AOR,6.194,6.0,N,11.0,38.0,100.40299999999999,100.0,E,24.0,9.0
WMKB,BUTTERWORTH,4.0,BUTTERWORTH,MALAYSIA,,5.466,5.0,N,27.0,57.0,100.391,100.0,E,23.0,28.0
WMKC,SULTAN ISMAIL PETRA,5.0,KOTA BAHRU,MALAYSIA,KBR,6.166,6.0,N,9.0,59.0,102.294,102.0,E,17.0,37.0
WMKD,KUANTAN,18.0,KUANTAN,MALAYSIA,KUA,3.775,3.0,N,46.0,31.0,103.209,103.0,E,12.0,32.0
WMKE,KERTEH,6.0,KERTEH,MALAYSIA,KTE,4.537,4.0,N,32.0,14.0,103.426,103.0,E,25.0,35.0
WMKF,KUALA LUMPUR,34.0,SIMPANG,MALAYSIA,,3.112,3.0,N,6.0,44.0,101.70299999999999,101.0,E,42.0,9.0
WMKI,SULTAN AZLAN SHAH,40.0,IPOH,MALAYSIA,IPH,4.5680000000000005,4.0,N,34.0,4.0,101.09200000000001,101.0,E,5.0,31.0
WMKJ,SULTAN ISMAIL,37.0,JOHOR BAHRU,MALAYSIA,JHB,1.641,1.0,N,38.0,28.0,103.669,103.0,E,40.0,10.0
WMKK,KUALA LUMPUR INTERNATIONAL,22.0,KUALA LUMPUR,MALAYSIA,KUL,2.7460000000000004,2.0,N,44.0,44.0,101.71,101.0,E,42.0,35.0
WMKL,LANGKAWI INTERNATIONAL,9.0,PULAU,MALAYSIA,LGK,6.33,6.0,N,19.0,47.0,99.729,99.0,E,43.0,43.0
WMKM,MALACCA,11.0,MALACCA,MALAYSIA,MKZ,2.263,2.0,N,15.0,48.0,102.251,102.0,E,15.0,5.0
WMKN,SULTAN MAHMUD,7.0,KUALA TERENGGANU,MALAYSIA,TGG,5.382000000000001,5.0,N,22.0,57.0,103.103,103.0,E,6.0,12.0
WMKP,PENANG INTERNATIONAL,4.0,PENANG,MALAYSIA,PEN,5.297000000000001,5.0,N,17.0,49.0,100.277,100.0,E,16.0,36.0
WMKS,,0.0,KUALA LUMPUR,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WMLH,,0.0,LUMUT,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WPAT,,0.0,ATAURO,WEST TIMOR,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WPDB,COVALIMA,33.0,SUAI,EAST TIMOR,,-9.302999999999999,9.0,S,18.0,11.0,125.287,125.0,E,17.0,12.0
WPDL,COMORO (KOMORO) AIRPORT,0.0,DILI,EAST TIMOR,DIL,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WPEC,CAKUNG,542.0,BAUCAU,WEST TIMOR,,-8.485,8.0,S,29.0,7.0,126.399,126.0,E,23.0,56.0
WPFL,,0.0,FUILORO,EAST TIMOR,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WPGA,,0.0,LONG ATIP,MALAYSIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WPMN,,0.0,MALIANA,EAST TIMOR,MPT,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WPOC,,0.0,OECUSSI,EAST TIMOR,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WPSM,,0.0,SAME,EAST TIMOR,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WPVQ,,0.0,VIQUEQUE,EAST TIMOR,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WQKN,,0.0,PRIMAPUN,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRBB,SYAMSUDIN NOOR,21.0,BANJARMASIN,INDONESIA,BDJ,-3.4419999999999997,3.0,S,26.0,31.0,114.76100000000001,114.0,E,45.0,40.0
WRBC,BATU LICIN,1.0,BATU LICIN,INDONESIA,,-3.4130000000000003,3.0,S,24.0,45.0,115.99600000000001,115.0,E,59.0,44.0
WRBI,ISKANDAR,23.0,PANGKALAN BUN,INDONESIA,PKN,-2.705,2.0,S,42.0,18.0,111.67299999999999,111.0,E,40.0,23.0
WRBK,,0.0,KOTABARU,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRBM,,0.0,MUARATEWE,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRBP,TJILIK RIWUT,25.0,PALANGKARAYA,INDONESIA,PKY,-2.225,2.0,S,13.0,30.0,113.943,113.0,E,56.0,33.0
WRBS,HASAN,16.0,SAMPIT,INDONESIA,,-2.501,2.0,S,30.0,4.0,112.977,112.0,E,58.0,37.0
WRBT,,0.0,TELUK KEPAYANG,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRBU,,0.0,BUNTOK-SANGGAU,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRFA,,0.0,MASKOLEN,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRKA,,0.0,ATAMBUA,INDONESIA,ABU,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRKB,,0.0,BAJAWA,INDONESIA,BJW,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRKC,WAI OTI,36.0,MAUMERE,INDONESIA,MOF,-8.641,8.0,S,38.0,26.0,122.23700000000001,122.0,E,14.0,12.0
WRKE,H HASAN AROEBOESMAN,15.0,ENDE,INDONESIA,ENE,-8.849,8.0,S,50.0,56.0,121.662,121.0,E,39.0,43.0
WRKG,SATAR TACIK,1070.0,RUTENG,INDONESIA,RTG,-8.596,8.0,S,35.0,44.0,120.478,120.0,E,28.0,39.0
WRKI,,0.0,MBAI,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRKJ,,0.0,MENA,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRKK,EL TARI,103.0,KUPANG,INDONESIA,KOE,-10.171,10.0,S,10.0,17.0,123.671,123.0,E,40.0,16.0
WRKL,,0.0,LARANTUKA,INDONESIA,LKA,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRKM,,0.0,KALABAHI,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRKN,,0.0,NAIKLIU,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRKO,MUTIARA II,21.0,LABUHAN BAJO,INDONESIA,LBJ,-8.486,8.0,S,29.0,10.0,119.889,119.0,E,53.0,21.0
WRKR,,0.0,ROTE,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRKS,,0.0,SABU,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRLA,,0.0,SANGATA,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRLB,,0.0,LONG BAWAN,INDONESIA,LBW,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRLC,,0.0,BONTANG,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRLD,,0.0,BARTU PUTIH,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRLG,,0.0,TANJUNG SELOR,INDONESIA,TJS,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRLH,,0.0,TANAH GROGOT,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRLI,,0.0,TIONG CHONG,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRLK,KALIMARU,18.0,TANJUNG REDEP,INDONESIA,,2.154,2.0,N,9.0,16.0,117.432,117.0,E,25.0,56.0
WRLL,SEPINGGAN,4.0,BALIKPAPAN,INDONESIA,BPN,-1.268,1.0,S,16.0,5.0,116.89399999999999,116.0,E,53.0,40.0
WRLM,,0.0,MALINAU,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRLN,,0.0,LONG MAWANG,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRLO,,0.0,ONGKO ASA,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRLR,JUWATA,7.0,TARAKEN,INDONESIA,TRK,3.326,3.0,N,19.0,35.0,117.566,117.0,E,33.0,59.0
WRLS,TEMINDUNG,11.0,SAMARINDA,INDONESIA,SRI,-0.484,0.0,S,29.0,4.0,117.15700000000001,117.0,E,9.0,25.0
WRLT,TANJUNG SANTAN,37.0,TANJUNG SANTAN,INDONESIA,,-0.09300000000000001,0.0,S,5.0,35.0,117.439,117.0,E,26.0,21.0
WRLU,,0.0,SANGKULIRANG,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRLW,,0.0,MUARA WAHAU,INDONESIA,,0.0,0.0,U,0.0,0.0,0.0,0.0,U,0.0,0.0
WRRA,SELAPARANG,16.0,MATARAM,INDONESIA,AMI,-8.561,8.0,S,33.0,38.0,116.094,116.0,E,5.0,40.0
